Narebye TV muri iki gitondo   	I watched TV this morning
Nzaguha iki gitabo   	I will give you this book
Sinzakwemerera kwangiza ibi   	I will not allow you to ruin this
Ndashaka gukora ibi   	I want to do this
Ndashaka ko mugira ibi   	I want you to do this
Ndashaka ko wambara ibi   	I want you to wear this
Ntabwo ndimo kubikora   	I'm not doing that
Ntabwo ngiye kurya ibi   	I'm not going to eat this
Ntabwo ndi ku kazi muri iki cyumweru   	I'm not at work this week
Ntabwo niteguriye ibi bintu  	I'm not ready for that
Ndacyakora kuri ibi   	I'm still working on this
Mubisanzwe ntabwo kunda uyu murimo   	Normally I am not like this job
Ibi nabivuze inshuro nyinshi   	I have said this many times
Buri gihe byahoze gutya   	This has always been the case
Reka mvuge rimwe gusa   	Let me just say one
Reka ntitugahagarike umutima kuri ibi   	Let’s not worry about this
Reba muri izo mpapuro   	Look at those pages
Nyamuneka wuzuze iyo fomu   	Please fill out the form
Nyamuneka komeza ibanga   	Please keep it a secret
kagabo numunyamideli	kagabo is a fashion model
aya namafaranga ya Marina   	That's Marina's money
Izo ni pome nini cyane   	Those are the big apples
Izo modoka ni nziza   	Those cars are beautiful
Inkweto ni nto cyane   	The shoes are too small
Inkweto ni iya Karasira   	The shoes are made of Karasira
Ibi ntibishobora gukomeza kubaho   	This cannot continue
"Iyo CD ni iyanjye, sibyo  "	"That CD is mine, isn't it"
Iyo kawa irashyushye cyane   	The coffee is very hot
Ibi ntabwo bisa nabi   	This is not a bad thing
Uru rugi ntirushobora gufungwa   	This door cannot be locked
Iki kirahure kirimo amazi   	This glass contains water
Iyo ngofero yaguze amadorari icumi   	The helmet cost ten dollars
Iyo nzu ikeneye gushushanywa   	That house needs to be designed
Iyo ni inzu nziza   	That's a good house
Iyo ni modoka nziza	That's a good car
Ibi byose Karasira agomba kubikora   	All this Karasira has to do
Uru ni urugi rwikoraresha   	This is an automatic door
Ibi ni nkinzozi   zabaye impamo	This is a dream come true
Iyo ni inzu ya data   	That is my father's house
Aha ni ahantu heza   	This is a great place
Iyo ni inyandiko ya mugisha	That is the record of mugisha
Iyo ni alubumu y'amafoto ya mugabo	That is a photo album of mugabo
"Ibi ntabwo bikureba, Karasira   "	"This doesn't matter to you, Karasira"
Ntabwo aribyo nategetse   	That's not what I ordered
Iyo baruwa ntabwo yashyizweho umukono   	The letter was not signed
Aya mata araryoshye   	This milk is delicious
Iki gihingwa ni cyiza mukukirya   	This plant is good for eating
Iyo shati ni iyanjye   	That shirt is mine
Iyo supu ikenera umunyu mwinshi   	That soup needs a lot of salt
Iri bara ntago ariryiza 	This color is not good
Uru rukuta  rurakonje cyane   	This wall feels very cold
Ibi byari byinshi kuri Karasira   	This was a lot for Karasira
Ibi ntibyari bihendutse	"This was not cheap, it was"
Ibi ntacyo bizakemura   	This will not solve the problem
kivumbi yashoboraga kubona aka kazi   	Kivumbi could get the job
Karasira agomba gufata uyu urikumuhamagara 	Karasira must take this call
Karasira azi ko ibi atari byiza   	Karasira knows this is not good
rukundo arashaka rwose ibi   	rukundo really wants this
Karasira yasinziriye muri iki gitondo   	Karasira fell asleep this morning
Karasira ntabwo yari yiteze ibi   	Karasira did not expect this
Trashoborakubiganiraho nyuma   	We can talk to you later
Ntabwo dushobora kwirengagiza ibi   	We can't ignore this
Tugomba kuvuga kuri ibi   	We have to talk about this
Tuzakomeza ibi nyuma   	We will continue this later
Turi beza kuribyo   	We are good at it
Twamanutse muriyo nzira   	We went down that road
Aba bakora iki hano  	What are they doing here?
Niki wakoze iki gihe  	What did you do this time?
Utekereza ko ari iki  	What do you think?
Uru rufunguzo rufungura iki  	What does this key unlock
Uyu munuko umeze ute  	What is this smell like?
Ibi ni ibiki ku isi  	What in the world is this?
Ni iki kiri muri utwo dusanduku twose  	What's in all those boxes
Iyo modoka waguze ryari  	When did you buy the car?
Uyu mukino utangira ryari  	When does this game start?
Ibi bizarangirira he  	Where will this end?
Ninde waguze iyo myenda  	Who bought those clothes
Ninde waguze iyo nzu  	Who bought that house
Ibi wabikuye kuri nde  	Who did you get this from?
Ninde wahimbye iyo mashini  	Who invented that machine?
Ninde washushanyije iyo shusho  	Who painted that picture?
Ninde ugura ibyo bintu  	Who buys those things
Iyo nyandiko ni bande  	Who are those documents
Aya mashusho ni ayahe  	What are these images?
Kuki tugenda muriyo nzira  	Why do we go that way?
Kuki wafashe aka kazi  	Why did you take this job
Kuki tugomba gukora ibi  	Why should we do this
Kuki ntafata ibyo  	Why don't I take thase
Kuki umuntu yakora ibi  	Why would anyone do this
Azaza uyu mugoroba  	He will come tonight
Ntabwo witeguye kubi   	You are not well prepared
Ntushobora kwinjira muri bisi   	You can't get on the bus
Ntushobora kuva muri iki cyumba   	You can't leave this room
Ntushaka gukora ibi   	You don't want to do this
"Wakoze ibi, sibyo  "	"You did this, didn't you"
Uzakenera bimwe muribi   	You will need some of the worst
Ntabwo witeguye kubi   	You are not well prepared
Wibeshye muri uru rubanza   	You are wrong in this case
Turashoboragusubiza iki gisakuzo  	We can answer this noise
Turashoborakudukura muri ibi  	We can get rid of this
Turashoborakumfasha gutwara ibi  	We can help you carry this
Turashoboragukemura iki kibazo  	We can solve this problem
"Turashoboragupima ibi, nyamuneka  "	"We can measure this, please"
Nta wundi muntu ushobora gukora ibi  	No one else can do this
Turashoboraguha Karasira  	We can give you Karasira
Turashoborakunsomera ibi  	We can read this
Ntabwo dushobora kuvuga ibi hejuru  	We can't say this above
Wabishushanyije wenyine  	You painted it yourself
Ugomba gukora ibi nonaha  	You have to do this now
Waba uzi uko ibi bikora  	Do you know how this works?
Waba uzi ibyo aribyo  	Do you know what that is
Urabona icyo ibi bivuze  	You see what this means
Utekereza ko ibi bisekeje  	You think this is funny
Ntuntume nkoresha iyo mbunda   	Don't let me use that gun
Kura ibi bintu hano   	Get these things out of here
Gira bike muriyo keke   	Have a little of that cake
Wigeze usoma iyo ngingo  	Have you ever read that article?
Buri gihe nkora ikosa   	I always make mistakes
Nshobora kuvugana na Karasira muri ibi   	I can talk to Karasira about this
Ntabwo nemera ko nakoze ibi   	I don't believe I did this
Ntabwo nshobora guhindura iyo gahunda   	I can't change that plan
Ntabwo nshobora guhangana niki gihe   	I can't stand it right now
Ntabwo nshobora kubikora muri ubu bushyuhe   	I can't do it in this heat
Ntabwo nshobora gukora iki gikorwa wenyine   	I can't do this alone
Sinshobora kurya ibiryo byinshi   	I can't eat much
Sinshobora kugufasha muribi   	I can't help you in this
Ntabwo nshobora kuguha ibi   	I can't give you this
Sinshobora gukemura iki kibazo   	I can't solve this problem
Sinshobora kuguma muri iyo nzu   	I can't stay in that house
Sinshobora kongera kureba ibi   	I can't look at this again
Nshobora kwirukanwa kubwibi   	I could be fired for this
Nkwiriye kurenza ibi   	I deserve more than this
Ntabwo nanditse iyo baruwa   	I did not write that letter
Ntabwo mfite umwanya wibi   	I don't have time
Mubisanzwe ntabwo nkora ibi   	Normally I don’t do this
Ntabwo ntekereza ko Karasira yabikoze   	I don't think Karasira did it
Nashushanyije iyo shusho ubwanjye   	I drew that picture myself
Ndumva bikomeye kubyerekeye   	I feel great about it
Ndumva biteye ubwoba kuri ibi   	I feel terrible about this
Mfite iyo mirimo yose yo gukora   	I have all that work to do
Nizere ko ibi ntabyicuza   	I hope you don't regret it
Nzi bamwe muri aba bakobwa   	I know some of these girls
Nkunda kukubona gutya   	I like to see you that way
Nkunda uyu mujyi cyane   	I love this city so much
Nkunda iyo nzu uko imeze   	I love the way the house is
Ngomba kwanga iyo gahunda   	I have to reject that plan
Nkeneye kubitekerezaho   	I need to think about it
Nkeneye gukingura uru rugi   	I need to open this door
Mu byukuri sinshobora kubyemera   	I really can't believe it
Ntabwo nari nkwiye gukora ibi   	I shouldn't have done this
turatekerezako nshobora kubisobanura   	we think I can explain it
turatekerezako nzajyana iyo   	we think I'll take that
Ntekereza ko iki ari igitekerezo kibi   	I think this is a bad idea
turatekerezako dushobora kubikemura   	we think we can solve it
Ndashaka igikoni nkiki   	I would like a kitchen
Ndashaka kuba muri iri tsinda   	I want to be in this group
Ntabwo nari niteguye kubi   	I was not well prepared
Ntabwo nzaba ishyaka ryibi   	I will not be a bad party
Sinzagufasha muri ibi   	I will not help you in this
Byaba byiza ntekereje kuri ibi 	It would be nice to think about this 
Ndashaka ko iyo ntambara irangira   	I want that war to end
Ndashaka ubufasha kuriyo   	I need help with that
Nzaguha iyo modoka 	I'll give you that car
Ndimo gukora ibi kugirango mfashe Karasira   	I am doing this to help Karasira
Ndasohoka uyu mugoroba   	I am out tonight
Ngiye gutsinda iki gihe   	I'm going to win this time
Ntabwo ndimo kubikora   	I'm not doing that
Ntabwo ngukorera ibi   	I'm not doing this
Ntabwo ngiye gufungura ibi   	I'm not going to open this
Ntabwo ngiye gusinya ibi   	I'm not going to sign this
Ntabwo nshishikajwe nibi   	I'm not interested in this
Ntabwo ndinze iki kintu   	I'm not kidding
Ntabwo nzi neza ibi   	I'm not sure about this
"Mumbabarire, sinshobora gukora ibi   "	"I'm sorry, I can't do this"
Ninjye wubatse ibi   	I am the one who built this
kagabo afite imodoka enye	kagabo have four cars
Ibi byose nabigukoreye   	I did all this for you
Ibi byose numvise mbere   	I've heard all this before
Uyu mupira ni uwawe cyangwa ni uwe  	This ball is yours or yours
Ibi birakomeye kuri wewe  	This is important to you
Iri jambo rikoreshwa cyane  	This term is widely used
Birakonje cyane muriyo mbeho   	It's too cold in that cold
Birashyushye cyane muri iki cyumba   	It's very hot in this room
Reka dukore ikindi gihe   	Let's do it another time
Reka dukore ibi mbere ya byose   	Let's do this first
Reka tuve muri iyo mvura   	Let's get out of that rain
Reka duhe indi nzira   	Let's give it another go
Reka dukomeze ibi hagati yacu   	Let’s keep this between us
Reka dushyireho umutekano   	Let's establish security
Reka tugerageze gukora ibi   	Let's try to do this
Ahari iki ntabwo arikibazo   	Maybe this is not the case
Nyamuneka mpa iyo karamu   	Please give me that pen
ko utakoze ibi   	why you did not do this
Aya ni amafarashi meza   	These are beautiful horses
Uturindantoki ni uwa Karasira   	The fingerprints belong to Karasira
Igare ni iryanjye   	The bike is mine
Iki gitabo gihenze cyane   	This book is very expensive
Iki gitabo gisa nkicyoroshye kuri njye   	This book seems easy to me
Iyo modoka iroroshye kuyikora   	That car is easy to operate
Iyo modoka yakorewe mu Buyapani   	The car was made in Japan
Iyo ntebe ikozwe mu biti	The chair is made of wood
Iyo saha ntisanzwe   	That watch is unusual
Iyo ishobora kuba ikiruhuko cyanjye kinini   	That could be my biggest vacation
T Ibi ntabwo ari ikintu   	T This is not a thing
Iki kinyobwa kiri munzu   	This drink is in the house
Iyo ngofero nini kuri njye   	That hat is big for me
Iyo nzu ntabwo igurishwa   	The house is not for sale
Iki ni ibitabo kivuga ku nyenyeri   	These are the books about the stars
Iki nikigihe gihuze kuri njye   	This is a busy time for me
Iki nikintu cyo gukusanya   	This is a collection thing
Iri ni ikosa rikomeye   	This is a serious mistake
Iki nicyo nashakaga   	This is what I wanted
Iki nicyo cyifuzo cyubuzima bwanjye   	This is the desire of my life
Ibi ntabwo bizogera birangira   	This will never end
Iki ntabwo aricyo gitekerezo cyanjye cyo kwishimisha   	This is not my idea of ??fun
Ntabwo aribyo nategetse   	That's not what I ordered
Ubu ni bwo buryo bugezweho   	This is the modern way
Iki nibitabo cya adresse ya Karasira   	This is Karasira's address book
Iyo nizoo mpamvu naretse akazi   	That's why I quit my job
"Iyo ni umufuka wawe, sibyo  "	"That's your pocket, isn't it"
"Iyo ni ingofero yawe, sibyo  "	"That's your hat, isn't it"
"Ibi ntabwo ari amakosa yanjye, nibyo  "	"This is not my fault, it is"
Iki ntabwo arimwe mubitabo byanjye   	This is not one of my books
Ntabwo aribyo twateguye   	That's not what we planned
"Ibi ntabwo ari amakosa yawe, Karasira   "	"This is not your fault, Karasira"
Uyu arakomeye gato   	This one is a little stronger
Iyo gahunda isaba ibanga   	The program requires confidentiality
Uruzi ni rwimbitse hano   	The river is deep here
Uyu muhanda ujya muri parike   	This road leads to the park
Ibi bintu ntibisimburwa   	These things are irreplaceable
Ibi byatangaje abantu benshi   	This surprised many
Iyo mbonerahamwe ikozwe mu biti   	The table is made of wood
Iyo saha yaguze icumi yen   	That watch cost tenyen
Iyo saha ni impaka nyazo   	That hour is a real debate
Aya mazi afite impumuro mbi   	This water has a bad smell
Iri jambo rikomoka mu kigereki   	The word is derived from the Greek
Iyo yogurt iraryoshye   	That yogurt is delicious
Karasira arashobora gukora iki gikorwa wenyine   	Karasira can do this work on his own
Karasira ntashobora gukora ibi wenyine   	Karasira can't do this alone
Karasira ntabwo akunda iki gitekerezo   	Karasira doesn't like this idea
Karasira agiye kwishimira ibi   	Karasira is going to enjoy this
mulisa ntabwo yishimiye ibi   	mulisa was not happy about this
mulisa ntabwo yishimiye ibi   	mulisa was not happy about this
mulisa yari azi ko ibi bizabaho   	mulisa knew this would happen
mugisha akeneye kwibuka ibi   	mugisha needs to remember this
mugisha shoUldumva ibi   	mugisha shoUldumva this
mugisha arashaka ko wumva ibi   	mugisha wants you to hear this
mugisha azashaka bimwe muribi   	mugisha will look for some of the bad ones
Ntabwo dushobora kubikora bitarenze kuwa gatanu   	We can't do that by Friday
Ntabwo dushobora kubikora ubwacu   	We can't do it ourselves
Ntidushobora kwihutisha ibyo bintu   	We can't speed things up
Ntabwo tuzi uwabikoze   	We don't know who did it
Tugomba kuvuga kuri ibi   	We have to talk about this
Tugomba kongera kubikora vuba aha   	We need to do that again soon
Tugomba kubikora vuba   	We have to do it quickly
Tugomba kuvuga kuri ibi   	We have to talk about this
Ntabwo dukwiye gukora ibi   	We should not do this
Twahoze turi beza kuriyo   	We used to be good at it
Tuzabikemura nyuma   	We will fix it later
Tuzatangira nyuma ya saa sita   	We will start in the afternoon
Tugiye kurangiza ibi   	We are going to end this
Ntabwo twongeye kubikora   	We didn't do that again
Ntabwo dukora ibi kabiri   	We don't do this twice
Ibi bintu byubururu ni ibihe  	What are these blue things?
Niki wabonye iki gihe  	What did you see this time
Utekereza iki kuri ibi  	What do you think of this?
Byagenze bite muri iki gitondo  	What happened this morning?
Ibi bisobanura iki  	What does this mean?
"Ibi byose ni ibiki, mugabo  "	"What is all this, mugabo"
Ni ikihe kibi kiri muri iyo  	What's wrong with that?
Iri torero ryubatswe ryari  	This church was built when
Uru rusengero rwubatswe ryari  	This temple was built when
Ibyo byose wabiguze he  	Where did you buy all this?
Urufunguzo wakuye he  	Where did the key come from?
Ibyo wabigiriye nde  	Who did you do that to?
Ninde waguhaye iyo nyandiko  	Who gave you that document
Ninde waguhaye ibahasha  	Who gave you the envelope
